dataDocumento;nome;tipoDespesa;valorDocumento
2024-08-27 00:00:00;Gleisi Hoffmann;COMBUSTÍVEIS E LUBRIFICANTES.;255.03
2024-08-27 00:00:00;Gutemberg Reis;COMBUSTÍVEIS E LUBRIFICANTES.;337.81
2024-08-27 00:00:00;Helena Lima;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1298.5700000000002
2024-08-27 00:00:00;Hercílio Coelho Diniz;COMBUSTÍVEIS E LUBRIFICANTES.;122.16
2024-08-27 00:00:00;Hildo Rocha;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;3000.0
2024-08-27 00:00:00;Hugo Leal;COMBUSTÍVEIS E LUBRIFICANTES.;812.89
2024-08-27 00:00:00;Hugo Motta;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;1000.0
2024-08-27 00:00:00;Igor Timo;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;277.22
2024-08-27 00:00:00;Isnaldo Bulhões Jr.;COMBUSTÍVEIS E LUBRIFICANTES.;300.0
2024-08-27 00:00:00;Iza Arruda;COMBUSTÍVEIS E LUBRIFICANTES.;262.96
2024-08-27 00:00:00;Jack Rocha;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-27 00:00:00;Jadyel Alencar;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1500.0
2024-08-27 00:00:00;Jefferson Campos;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;384.19
2024-08-27 00:00:00;Jonas Donizette;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-27 00:00:00;Jonas Donizette;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;762.57
2024-08-27 00:00:00;José Airton Félix Cirilo;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;5558.24
2024-08-27 00:00:00;José Nelto;COMBUSTÍVEIS E LUBRIFICANTES.;1718.6
2024-08-27 00:00:00;Juliana Kolankiewicz;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-27 00:00:00;Julio Cesar Ribeiro;COMBUSTÍVEIS E LUBRIFICANTES.;231.95
2024-08-27 00:00:00;Julio Lopes;COMBUSTÍVEIS E LUBRIFICANTES.;227.86
2024-08-27 00:00:00;Júlio Cesar;COMBUSTÍVEIS E LUBRIFICANTES.;5297.1
2024-08-27 00:00:00;Júlio Cesar;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;13000.0
2024-08-27 00:00:00;Júnior Mano;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;2824.0
2024-08-27 00:00:00;Kiko Celeguim;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;14.95
2024-08-27 00:00:00;Laura Carneiro;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;313.89
2024-08-27 00:00:00;Luciano Amaral;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;142.73
2024-08-27 00:00:00;Lucio Mosquini;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;6300.0
2024-08-27 00:00:00;Luis Carlos Gomes;COMBUSTÍVEIS E LUBRIFICANTES.;257.21
2024-08-27 00:00:00;Luisa Canziani;COMBUSTÍVEIS E LUBRIFICANTES.;274.68
2024-08-27 00:00:00;Luiz Carlos Hauly;COMBUSTÍVEIS E LUBRIFICANTES.;180.74
2024-08-27 00:00:00;Luiz Fernando Vampiro;COMBUSTÍVEIS E LUBRIFICANTES.;116.14
2024-08-27 00:00:00;Luiz Lima;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;46.27
2024-08-27 00:00:00;Luiz Nishimori;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;100.0
2024-08-27 00:00:00;Marcelo Álvaro Antônio;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;949.0
2024-08-27 00:00:00;Marco Brasil;COMBUSTÍVEIS E LUBRIFICANTES.;180.0
2024-08-27 00:00:00;Marcos Soares;COMBUSTÍVEIS E LUBRIFICANTES.;212.52
2024-08-27 00:00:00;Marcos Tavares;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;2317.89
2024-08-27 00:00:00;Maria Arraes;COMBUSTÍVEIS E LUBRIFICANTES.;401.98
2024-08-27 00:00:00;Maria Rosas;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;3367.0
2024-08-27 00:00:00;Maria do Rosário;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-27 00:00:00;Mario Frias;COMBUSTÍVEIS E LUBRIFICANTES.;300.27
2024-08-27 00:00:00;Mauricio Marcon;COMBUSTÍVEIS E LUBRIFICANTES.;250.26
2024-08-27 00:00:00;Miguel Lombardi;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;244.78
2024-08-27 00:00:00;Misael Varella;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;205.1
2024-08-27 00:00:00;Natália Bonavides;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1200.0
2024-08-27 00:00:00;Nely Aquino;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-27 00:00:00;Nikolas Ferreira;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-27 00:00:00;Orlando Silva;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;4184.18
2024-08-27 00:00:00;Orlando Silva;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;230.0
2024-08-27 00:00:00;Otto Alencar Filho;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;634.6
2024-08-27 00:00:00;Pastor Henrique Vieira;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;11500.0
2024-08-27 00:00:00;Pastor Henrique Vieira;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;220.89
2024-08-27 00:00:00;Patrus Ananias;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;254.26
2024-08-27 00:00:00;Pedro Aihara;COMBUSTÍVEIS E LUBRIFICANTES.;312.85
2024-08-27 00:00:00;Pedro Jr;COMBUSTÍVEIS E LUBRIFICANTES.;313.88
2024-08-27 00:00:00;Pedro Lupion;COMBUSTÍVEIS E LUBRIFICANTES.;304.0
2024-08-27 00:00:00;Pedro Westphalen;COMBUSTÍVEIS E LUBRIFICANTES.;210.0
2024-08-27 00:00:00;Professora Luciene Cavalcante;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;1269.94
2024-08-27 00:00:00;Rafael Brito;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;336.72
2024-08-27 00:00:00;Raimundo Santos;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;4900.0
2024-08-27 00:00:00;Reimont;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;473.31
2024-08-27 00:00:00;Ricardo Salles;COMBUSTÍVEIS E LUBRIFICANTES.;1964.12
2024-08-27 00:00:00;Roberto Duarte;COMBUSTÍVEIS E LUBRIFICANTES.;320.82
2024-08-27 00:00:00;Rodrigo Valadares;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;519.38
2024-08-27 00:00:00;Ronaldo Nogueira;COMBUSTÍVEIS E LUBRIFICANTES.;245.99
2024-08-27 00:00:00;Sanderson;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;2682.59
2024-08-27 00:00:00;Sargento Portugal;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;142.07
2024-08-27 00:00:00;Saullo Vianna;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;11000.0
2024-08-27 00:00:00;Tarcísio Motta;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;777.6700000000001
2024-08-27 00:00:00;Toninho Wandscheer;COMBUSTÍVEIS E LUBRIFICANTES.;336.25
2024-08-27 00:00:00;Toninho Wandscheer;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;85.11
2024-08-27 00:00:00;Waldemar Oliveira;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;1000.0
2024-08-27 00:00:00;Washington Quaquá;COMBUSTÍVEIS E LUBRIFICANTES.;297.68
2024-08-27 00:00:00;Weliton Prado;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;1317.88
2024-08-27 00:00:00;Welter;COMBUSTÍVEIS E LUBRIFICANTES.;178.1
2024-08-27 00:00:00;Wilson Santiago;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;1000.0
2024-08-27 00:00:00;Zezinho Barbary;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;3000.0
2024-08-27 01:35:48;Caroline de Toni;COMBUSTÍVEIS E LUBRIFICANTES.;323.89
2024-08-27 06:31:02;Maurício Carvalho;COMBUSTÍVEIS E LUBRIFICANTES.;268.21
2024-08-27 07:11:33;Dani Cunha;COMBUSTÍVEIS E LUBRIFICANTES.;263.05
2024-08-27 07:21:53;Saullo Vianna;COMBUSTÍVEIS E LUBRIFICANTES.;368.71
2024-08-27 07:28:23;Felipe Francischini;COMBUSTÍVEIS E LUBRIFICANTES.;346.04
2024-08-27 07:57:17;Joseildo Ramos;COMBUSTÍVEIS E LUBRIFICANTES.;358.0
2024-08-27 07:57:25;Bandeira de Mello;COMBUSTÍVEIS E LUBRIFICANTES.;140.02
2024-08-27 08:53:26;Pedro Westphalen;COMBUSTÍVEIS E LUBRIFICANTES.;276.25
2024-08-27 09:05:22;Jorge Braz;COMBUSTÍVEIS E LUBRIFICANTES.;243.66
2024-08-27 09:08:17;João Leão;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-27 09:47:30;Sóstenes Cavalcante;COMBUSTÍVEIS E LUBRIFICANTES.;329.55
2024-08-27 09:51:48;Hugo Motta;COMBUSTÍVEIS E LUBRIFICANTES.;195.01
2024-08-27 10:06:34;Fernanda Melchionna;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-27 10:14:09;Sanderson;COMBUSTÍVEIS E LUBRIFICANTES.;191.71
2024-08-27 10:21:35;Cezinha de Madureira;COMBUSTÍVEIS E LUBRIFICANTES.;261.85
2024-08-27 10:32:49;Paulinho Freire;COMBUSTÍVEIS E LUBRIFICANTES.;300.0
2024-08-27 10:50:23;Dr Flávio;COMBUSTÍVEIS E LUBRIFICANTES.;178.01
2024-08-27 10:56:58;Aguinaldo Ribeiro;COMBUSTÍVEIS E LUBRIFICANTES.;120.0
2024-08-27 11:33:24;Waldemar Oliveira;COMBUSTÍVEIS E LUBRIFICANTES.;279.39
2024-08-27 12:00:00;Delegado da Cunha;PASSAGEM AÉREA - SIGEPA;-1220.63
2024-08-27 12:00:00;Detinha;PASSAGEM AÉREA - SIGEPA;-1796.56
2024-08-27 12:00:00;Domingos Neto;PASSAGEM AÉREA - SIGEPA;-1727.22
2024-08-27 12:00:00;Dorinaldo Malafaia;PASSAGEM AÉREA - SIGEPA;1980.6
2024-08-27 12:00:00;Dr. Daniel Soranz;PASSAGEM AÉREA - SIGEPA;-3531.92
2024-08-27 12:00:00;Josimar Maranhãozinho;PASSAGEM AÉREA - SIGEPA;-1782.78
2024-08-27 12:00:00;João Daniel;PASSAGEM AÉREA - SIGEPA;-1327.64
2024-08-27 12:00:00;Júlio Cesar;PASSAGEM AÉREA - SIGEPA;1794.8
2024-08-27 12:00:00;Lindbergh Farias;PASSAGEM AÉREA - SIGEPA;1934.69
2024-08-27 12:00:00;Marcelo Queiroz;PASSAGEM AÉREA - SIGEPA;-1801.59
2024-08-27 12:00:00;Romero Rodrigues;PASSAGEM AÉREA - SIGEPA;-1477.89
2024-08-27 12:00:00;Vinicius Gurgel;PASSAGEM AÉREA - SIGEPA;-1777.94
2024-08-27 13:20:51;Elcione Barbalho;COMBUSTÍVEIS E LUBRIFICANTES.;260.03
2024-08-27 13:20:56;Fábio Henrique;COMBUSTÍVEIS E LUBRIFICANTES.;150.0
2024-08-27 13:35:54;Max Lemos;COMBUSTÍVEIS E LUBRIFICANTES.;206.09
2024-08-27 13:41:07;Eduardo Bismarck;COMBUSTÍVEIS E LUBRIFICANTES.;300.0
2024-08-27 13:46:45;Henderson Pinto;COMBUSTÍVEIS E LUBRIFICANTES.;170.0
2024-08-27 14:01:13;Juliana Kolankiewicz;COMBUSTÍVEIS E LUBRIFICANTES.;268.91
2024-08-27 14:37:54;Ismael Alexandrino;COMBUSTÍVEIS E LUBRIFICANTES.;30.55
2024-08-27 14:45:57;Gerlen Diniz;COMBUSTÍVEIS E LUBRIFICANTES.;1007.9
2024-08-27 14:59:19;Ismael Alexandrino;COMBUSTÍVEIS E LUBRIFICANTES.;50.0
2024-08-27 15:17:31;Reginete Bispo;COMBUSTÍVEIS E LUBRIFICANTES.;313.94
2024-08-27 15:24:13;Célio Silveira;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-27 15:32:23;Pauderney Avelino;COMBUSTÍVEIS E LUBRIFICANTES.;270.29
2024-08-27 15:33:34;Defensor Stélio Dener;COMBUSTÍVEIS E LUBRIFICANTES.;9045.0
2024-08-27 15:57:05;Zucco;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-27 16:03:10;Marussa Boldrin;COMBUSTÍVEIS E LUBRIFICANTES.;287.13
2024-08-27 16:15:26;Eriberto Medeiros;COMBUSTÍVEIS E LUBRIFICANTES.;118.5
2024-08-27 16:21:26;Paulo Magalhães;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-27 16:24:25;Aguinaldo Ribeiro;COMBUSTÍVEIS E LUBRIFICANTES.;245.54
2024-08-27 16:56:33;Bohn Gass;COMBUSTÍVEIS E LUBRIFICANTES.;232.55
2024-08-27 16:57:36;Hildo Rocha;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-27 17:10:14;Guilherme Uchoa;COMBUSTÍVEIS E LUBRIFICANTES.;240.0
2024-08-27 17:13:42;Dr. Remy Soares;COMBUSTÍVEIS E LUBRIFICANTES.;400.01
2024-08-27 17:58:56;Murillo Gouvea;COMBUSTÍVEIS E LUBRIFICANTES.;259.8
2024-08-27 18:24:29;Paulão;COMBUSTÍVEIS E LUBRIFICANTES.;150.26
2024-08-27 18:25:46;Laura Carneiro;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-27 18:43:15;Pastor Eurico;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-27 19:01:27;Diego Garcia;COMBUSTÍVEIS E LUBRIFICANTES.;218.95
2024-08-27 20:14:39;Alex Santana;COMBUSTÍVEIS E LUBRIFICANTES.;332.0
2024-08-27 20:17:57;Dr. Zacharias Calil;COMBUSTÍVEIS E LUBRIFICANTES.;250.13
2024-08-27 20:55:33;Ivoneide Caetano;COMBUSTÍVEIS E LUBRIFICANTES.;170.3
2024-08-27 21:13:47;Eduardo da Fonte;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-27 21:24:05;Bibo Nunes;COMBUSTÍVEIS E LUBRIFICANTES.;251.32
2024-08-27 21:26:15;Camila Jara;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-27 21:29:10;Pastor Eurico;COMBUSTÍVEIS E LUBRIFICANTES.;174.7
2024-08-27 21:33:50;Daiana Santos;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-27 21:40:43;José Rocha;COMBUSTÍVEIS E LUBRIFICANTES.;372.64
2024-08-27 21:46:27;Bia Kicis;COMBUSTÍVEIS E LUBRIFICANTES.;205.68
2024-08-27 21:48:34;Reinhold Stephanes;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-27 22:40:19;Afonso Motta;COMBUSTÍVEIS E LUBRIFICANTES.;177.21
2024-08-27 23:46:12;Benes Leocádio;COMBUSTÍVEIS E LUBRIFICANTES.;193.06
2024-08-28 00:00:00;Adolfo Viana;COMBUSTÍVEIS E LUBRIFICANTES.;329.53
2024-08-28 00:00:00;Afonso Hamm;COMBUSTÍVEIS E LUBRIFICANTES.;202.0
2024-08-28 00:00:00;Afonso Motta;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;294.59
2024-08-28 00:00:00;Alex Santana;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;5390.0
2024-08-28 00:00:00;Aliel Machado;COMBUSTÍVEIS E LUBRIFICANTES.;205.31
2024-08-28 00:00:00;André Ferreira;COMBUSTÍVEIS E LUBRIFICANTES.;200.0
2024-08-28 00:00:00;André Figueiredo;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-28 00:00:00;André Figueiredo;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;169.55
2024-08-28 00:00:00;André Janones;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;274.98
2024-08-28 00:00:00;Antonio Andrade;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;12000.0
2024-08-28 00:00:00;Antonio Brito;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;116.0
2024-08-28 00:00:00;Any Ortiz;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;67.94
2024-08-28 00:00:00;Arlindo Chinaglia;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;225.0
2024-08-28 00:00:00;Augusto Coutinho;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;546.97
2024-08-28 00:00:00;Aécio Neves;COMBUSTÍVEIS E LUBRIFICANTES.;249.04
2024-08-28 00:00:00;Bacelar;SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.;6900.0
2024-08-28 00:00:00;Baleia Rossi;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;125.75
2024-08-28 00:00:00;Capitão Samuel;COMBUSTÍVEIS E LUBRIFICANTES.;259.16
2024-08-28 00:00:00;Carla Ayres;COMBUSTÍVEIS E LUBRIFICANTES.;153.98
2024-08-28 00:00:00;Carlos Henrique Gaguim;COMBUSTÍVEIS E LUBRIFICANTES.;360.0
2024-08-28 00:00:00;Castro Neto;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;141.19
2024-08-28 00:00:00;Claudio Cajado;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;379.79
2024-08-28 00:00:00;Coronel Chrisóstomo;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-28 00:00:00;Coronel Ulysses;COMBUSTÍVEIS E LUBRIFICANTES.;8500.0
2024-08-28 00:00:00;Da Vitoria;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1108.43
2024-08-28 00:00:00;Daiana Santos;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;5811.83
2024-08-28 00:00:00;Daniel Almeida;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;16420.0
2024-08-28 00:00:00;Daniel Almeida;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;2650.0
2024-08-28 00:00:00;Daniel Freitas;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;225.0
2024-08-28 00:00:00;Daniel Trzeciak;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;413.98
2024-08-28 00:00:00;Daniela Reinehr;COMBUSTÍVEIS E LUBRIFICANTES.;141.25
2024-08-28 00:00:00;Danilo Forte;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-28 00:00:00;Dayany Bittencourt;COMBUSTÍVEIS E LUBRIFICANTES.;200.66
2024-08-28 00:00:00;Delegado Bruno Lima;COMBUSTÍVEIS E LUBRIFICANTES.;478.43
2024-08-28 00:00:00;Delegado Fabio Costa;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;2000.0
2024-08-28 00:00:00;Delegado Marcelo Freitas;COMBUSTÍVEIS E LUBRIFICANTES.;169.36
2024-08-28 00:00:00;Delegado Paulo Bilynskyj;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;133.44
2024-08-28 00:00:00;Delegado da Cunha;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;15000.0
2024-08-28 00:00:00;Diego Andrade;COMBUSTÍVEIS E LUBRIFICANTES.;341.24
2024-08-28 00:00:00;Dorinaldo Malafaia;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;34000.0
2024-08-28 00:00:00;Dorinaldo Malafaia;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;91.81
2024-08-28 00:00:00;Douglas Viegas;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;5000.0
2024-08-28 00:00:00;Douglas Viegas;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;9500.0
2024-08-28 00:00:00;Dr. Francisco;COMBUSTÍVEIS E LUBRIFICANTES.;6003.64
2024-08-28 00:00:00;Dr. Francisco;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1403.48
2024-08-28 00:00:00;Dr. Frederico;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;195.5
2024-08-28 00:00:00;Elmar Nascimento;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;12700.0
2024-08-28 00:00:00;Ely Santos;COMBUSTÍVEIS E LUBRIFICANTES.;291.55
2024-08-28 00:00:00;Emidinho Madeira;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;3303.0
2024-08-28 00:00:00;Erika Kokay;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;32600.0
2024-08-28 00:00:00;Erika Kokay;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;18.98
2024-08-28 00:00:00;Eunício Oliveira;FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR;50.53
2024-08-28 00:00:00;Fernanda Melchionna;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;3620.09
2024-08-28 00:00:00;Fernanda Pessoa;COMBUSTÍVEIS E LUBRIFICANTES.;120.0
2024-08-28 00:00:00;Fernanda Pessoa;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;3209.07
2024-08-28 00:00:00;Fernando Mineiro;COMBUSTÍVEIS E LUBRIFICANTES.;179.0
2024-08-28 00:00:00;Fernando Mineiro;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;3040.0
2024-08-28 00:00:00;Fernando Rodolfo;COMBUSTÍVEIS E LUBRIFICANTES.;200.03
2024-08-28 00:00:00;Fernando Rodolfo;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;202.3
2024-08-28 00:00:00;Filipe Barros;COMBUSTÍVEIS E LUBRIFICANTES.;152.77
2024-08-28 00:00:00;Fred Costa;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;671.6
2024-08-28 00:00:00;Fábio Henrique;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;27000.0
2024-08-28 00:00:00;Gerlen Diniz;COMBUSTÍVEIS E LUBRIFICANTES.;2619.14
2024-08-28 00:00:00;Gervásio Maia;COMBUSTÍVEIS E LUBRIFICANTES.;175.03
2024-08-28 00:00:00;Gilvan da Federal;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-28 00:00:00;Gleisi Hoffmann;COMBUSTÍVEIS E LUBRIFICANTES.;717.11
2024-08-28 00:00:00;Greyce Elias;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;1651.64
2024-08-28 00:00:00;Gutemberg Reis;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;794.33
2024-08-28 00:00:00;Hercílio Coelho Diniz;COMBUSTÍVEIS E LUBRIFICANTES.;229.24
2024-08-28 00:00:00;Hercílio Coelho Diniz;HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.;417.9
2024-08-28 00:00:00;Hildo Rocha;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;2000.0
2024-08-28 00:00:00;Hugo Leal;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;364.5
2024-08-28 00:00:00;Hugo Motta;COMBUSTÍVEIS E LUBRIFICANTES.;225.1
2024-08-28 00:00:00;Idilvan Alencar;COMBUSTÍVEIS E LUBRIFICANTES.;300.03
2024-08-28 00:00:00;Ivan Valente;COMBUSTÍVEIS E LUBRIFICANTES.;218.31
2024-08-28 00:00:00;Jadyel Alencar;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;123.07
2024-08-28 00:00:00;Jandira Feghali;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;4169.7
2024-08-28 00:00:00;Jefferson Campos;DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.;1000.0
2024-08-28 00:00:00;Jorge Goetten;COMBUSTÍVEIS E LUBRIFICANTES.;249.82
2024-08-28 00:00:00;Julia Zanatta;COMBUSTÍVEIS E LUBRIFICANTES.;154.36
2024-08-28 00:00:00;Julio Arcoverde;COMBUSTÍVEIS E LUBRIFICANTES.;233.49
2024-08-28 00:00:00;Junior Lourenço;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;10000.0
2024-08-28 00:00:00;Lincoln Portela;COMBUSTÍVEIS E LUBRIFICANTES.;100.0
2024-08-28 00:00:00;Luciano Azevedo;SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO;150.0
2024-08-28 00:00:00;Lucyana Genésio;MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR;200.9
2024-08-28 00:00:00;Luisa Canziani;COMBUSTÍVEIS E LUBRIFICANTES.;690.84
2024-08-28 00:00:00;Luiz Philippe de Orleans e Bragança;COMBUSTÍVEIS E LUBRIFICANTES.;208.7
2024-08-28 00:00:00;Luizianne Lins;LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES;9000.0
2024-08-28 00:00:00;Magda Mofatto;COMBUSTÍVEIS E LUBRIFICANTES.;4432.5
2024-08-28 00:00:00;Marangoni;COMBUSTÍVEIS E LUBRIFICANTES.;258.37
